Timestamp,Date,USDT,USDC,BUSD,DAI,FRAX,TUSD,USN,Total
1689724800,2023-07-19,18159477,31935336,103,2715659,,510,37813956,90625041
1689811200,2023-07-20,18144732,31573138,102,2715642,,509,37813956,90248079
1689897600,2023-07-21,18141078,31560110,102,2715646,,509,37813960,90231405
1689984000,2023-07-22,18141251,31512305,102,2717922,,510,37813963,90186053
1690070400,2023-07-23,18212062,31513799,102,2715206,,510,37813963,90255642
1690156800,2023-07-24,18194107,31512411,102,2715136,,509,37813963,90236228
1690243200,2023-07-25,18184979,31463807,102,2712289,,509,37813963,90175649
1690329600,2023-07-26,18179921,31496214,102,2711557,,509,37813963,90202266
1690416000,2023-07-27,18197944,29440066,102,2715393,,509,37813963,88167977
1690502400,2023-07-28,18178732,29499710,102,2712677,,509,37813963,88205693
1690588800,2023-07-29,18177876,29498552,102,2711613,,510,37813963,88202616
1690675200,2023-07-30,18122090,29486205,102,2711890,,509,37813963,88134759
1690761600,2023-07-31,18127035,29454138,102,2712675,,509,37813986,88108445
1690848000,2023-08-01,18078504,29503780,102,2715388,,509,37813996,88112279
1690934400,2023-08-02,18067592,29377910,103,2718101,,511,37813996,87978213
1691020800,2023-08-03,18065461,29195472,102,2712680,,510,37813996,87788221
1691107200,2023-08-04,8209839,29005951,102,2712680,,510,37813996,77743078
1691193600,2023-08-05,7233308,27478247,102,2715401,,509,37813996,75241563
1691280000,2023-08-06,7708408,26994811,102,2711009,,510,37813996,75228836
1691366400,2023-08-07,7699671,26948555,102,2711528,,509,37813997,75174362
1691452800,2023-08-08,8249501,26363878,102,2711245,,509,37813997,75139232
1691539200,2023-08-09,8171808,26077316,103,2715393,,510,37813997,74779127
1691625600,2023-08-10,8055949,26071524,102,2712676,,510,37813997,74654758
1691712000,2023-08-11,8030045,26033117,102,2711977,,509,37813997,74589747
1691798400,2023-08-12,8028550,26157117,102,2709998,,509,37813997,74710273
1691884800,2023-08-13,8031895,26158526,102,2710833,,509,37813997,74715862
1691971200,2023-08-14,8031031,26184854,102,2710977,,509,37813997,74741470
1692057600,2023-08-15,8004019,26160713,102,2710524,,509,37813997,74689864
1692144000,2023-08-16,8000710,26171980,102,2710663,,509,37813997,74697961
1692230400,2023-08-17,8006428,26150711,102,2695128,,509,37813997,74666875
1692316800,2023-08-18,8033133,26185549,103,2698626,,509,37814003,74731923
1692403200,2023-08-19,8125347,26395672,102,2698275,,508,37813994,75033898
1692489600,2023-08-20,8066409,26487216,102,2698187,,509,37813991,75066414
1692576000,2023-08-21,8071712,26485038,102,2698203,,509,37813991,75069555
1692662400,2023-08-22,8044830,26528773,102,2696415,,509,37813991,75084620
1692748800,2023-08-23,8045670,26478536,102,2698229,,509,37838991,75062037
1692835200,2023-08-24,8023158,26220167,103,2697120,,510,37838991,74780049
1692921600,2023-08-25,8006187,26139758,102,2696435,,509,37838991,74681982
1693008000,2023-08-26,7997257,26147985,102,2698224,,509,37839077,74683154
1693094400,2023-08-27,7938683,26140261,102,2698073,,509,37838276,74615904
1693180800,2023-08-28,7941442,26143514,102,2696908,,510,37838276,74620752
1693267200,2023-08-29,7930709,26137927,102,2698173,,509,37838276,74605696
1693353600,2023-08-30,7893661,25953196,102,2696318,,510,37838276,74382063
1693440000,2023-08-31,7771775,25249028,102,2695979,,508,37838276,73555668
1693526400,2023-09-01,7629307,25148312,102,2696603,,509,37838276,73313109
1693612800,2023-09-02,7632178,25074346,102,2700906,,509,37838276,73246317
1693699200,2023-09-03,7633405,25043415,102,2698218,,509,37838276,73213925
1693785600,2023-09-04,7631387,25041382,102,2697770,,508,37838276,73209425
1693872000,2023-09-05,7629901,24969492,102,2695185,,509,37838276,73133465
1693958400,2023-09-06,7632297,24937523,102,2696973,,509,37838276,73105680
1694044800,2023-09-07,7629924,25048772,102,2696139,,509,37838276,73213722
1694131200,2023-09-08,7622731,25041131,103,2696976,,509,37838278,73199728
1694217600,2023-09-09,7624959,25015415,102,2694612,,509,37838279,73173876
1694304000,2023-09-10,7611190,24998161,102,2694367,,509,37838279,73142608
1694390400,2023-09-11,7619026,24998039,102,2699664,,508,37838280,73155619
1694476800,2023-09-12,7588171,25031466,102,2696978,,509,37837254,73154480
1694563200,2023-09-13,7409447,25065565,102,2693857,,509,37837254,73006734
1694649600,2023-09-14,7475178,25148412,102,2693978,,509,37837254,73155433
1694736000,2023-09-15,7441363,25249553,102,2692758,,509,37837254,73221539
1694822400,2023-09-16,7411460,25350606,102,2697074,,509,37837254,73297005
1694908800,2023-09-17,7411380,25280137,102,2697010,,509,37837254,73226392
1694995200,2023-09-18,7393388,25258413,102,2676098,,510,37837254,73165765
1695081600,2023-09-19,7342226,25194711,102,2676456,,510,37837254,73051259
1695168000,2023-09-20,7358100,25179571,102,2675036,,509,37837254,73050572
1695254400,2023-09-21,7302141,25358291,102,2676113,,508,37837253,73174408
1695340800,2023-09-22,7274299,25260354,102,2673865,,509,37837253,73046382
1695427200,2023-09-23,7270210,25363082,102,2689258,,510,37837253,73160415
1695513600,2023-09-24,7273625,25456377,102,2684527,,509,37837253,73252393
1695600000,2023-09-25,7122807,25511294,102,2686238,,509,37837253,73158203
1695686400,2023-09-26,7122730,25511092,102,2669768,,509,37837257,73141458
1695772800,2023-09-27,7104616,25367944,102,2668707,,509,37837262,72979140
1695859200,2023-09-28,6548129,25036337,102,2672665,,510,37837262,72095005
1695945600,2023-09-29,6463621,24966812,102,2669987,,509,37837262,71938293
1696032000,2023-09-30,6468682,24715993,102,2669456,,509,37837262,71692004
1696118400,2023-10-01,6474212,24717557,102,2670014,,509,37837269,71699663
1696204800,2023-10-02,6344869,24719541,102,2672914,,509,37837241,71575176
1696291200,2023-10-03,6340156,24698005,102,2667078,,509,37837241,71543091
1696377600,2023-10-04,6340719,24706392,102,2667186,,509,37837242,71552150
1696464000,2023-10-05,6333750,24635676,102,2667905,,509,37837243,71475185
1696550400,2023-10-06,6347550,25771120,103,2670448,,510,37837243,72626974
1696636800,2023-10-07,6352393,26652287,103,2667634,,509,37837243,73510169
1696723200,2023-10-08,6294520,24677251,102,2668720,,509,37837243,71478345
1696809600,2023-10-09,6301930,24645151,102,2664047,,508,37837243,71448981
1696896000,2023-10-10,6304763,24667730,102,2671671,,509,37837243,71482018
1696982400,2023-10-11,6294613,26702796,102,2547521,,510,37837243,73382785
1697068800,2023-10-12,6212134,26879796,102,2547998,,509,37837245,73477784
1697155200,2023-10-13,6207923,26166900,102,2548213,,509,37837245,72760892
1697241600,2023-10-14,6206372,26922493,102,2548366,,509,37837245,73515087
1697328000,2023-10-15,6208427,26933363,102,2549586,,509,37837245,73529232
1697414400,2023-10-16,6208308,26933695,102,2549199,,510,37837244,73529058
1697500800,2023-10-17,6209497,26692632,102,2546369,,509,37837244,73286353
1697587200,2023-10-18,6217816,27394136,102,2547955,,509,37837244,73997762
1697673600,2023-10-19,6224125,28132588,102,2548990,,510,37837245,74743560
1697760000,2023-10-20,6221957,28257435,102,2549624,,509,37837245,74866872
1697846400,2023-10-21,6230499,28052075,102,2550000,,509,37837246,74670431
1697932800,2023-10-22,6202741,28045602,103,2550754,,509,37837246,74636955
1698019200,2023-10-23,6202515,28056953,102,2547101,,509,37837246,74644426
1698105600,2023-10-24,6203523,28144646,102,2553290,,513,37837246,74739320
1698192000,2023-10-25,6125072,28060096,102,2548899,,508,37837246,74571923
1698278400,2023-10-26,6137329,27537572,102,2549185,,510,37837242,74061940
1698364800,2023-10-27,6130412,26872927,102,2549466,,509,37837242,73390658
1698451200,2023-10-28,6110619,26902704,102,2550696,,510,37837242,73401873
1698537600,2023-10-29,6144612,26899783,103,2547166,,510,37837242,73429416
1698624000,2023-10-30,6165619,26809119,103,2549291,,510,37837237,73361879
1698710400,2023-10-31,6164837,26690666,102,2550754,,510,37837238,73244107
1698796800,2023-11-01,6152104,26388003,102,2549771,,510,37837238,72927728
1698883200,2023-11-02,5905085,26683897,102,2550304,,511,37837233,72977132
1698969600,2023-11-03,5905169,25798386,102,2547810,,508,37837247,72089222
1699056000,2023-11-04,5876732,25983041,102,2549828,,509,37837243,72247455
1699142400,2023-11-05,5829517,25953333,102,2548379,,510,37837243,72169084
1699228800,2023-11-06,5820969,26038801,102,2553292,,510,37837227,72250901
1699315200,2023-11-07,5800866,25913662,102,2546232,,509,37837301,72098672
1699401600,2023-11-08,5805701,26306535,102,2546950,,509,37837306,72497103
1699488000,2023-11-09,5785174,26271567,102,2550806,,509,37837306,72445464
1699574400,2023-11-10,5779690,26305711,102,2550384,,509,37837308,72473704
1699660800,2023-11-11,5770312,26357162,102,2550291,,510,37837303,72515680
1699747200,2023-11-12,5763392,26354669,102,2545100,,507,37837306,72501076
1699833600,2023-11-13,5764340,26285599,102,2544908,,509,37837306,72432764
1699920000,2023-11-14,5496408,26289404,102,2549336,,509,37837306,72173065
1700006400,2023-11-15,5480470,26365686,102,2549066,,510,37837306,72233140
1700092800,2023-11-16,5479419,27382006,102,2548308,,509,37837306,73247650
1700179200,2023-11-17,5485917,26289725,103,2552365,,510,37837306,72165926
1700265600,2023-11-18,4839490,26498291,102,2548778,,508,37837306,71724475
1700352000,2023-11-19,4867736,26666611,102,2546842,,509,37837306,71919106
1700438400,2023-11-20,4811989,26627057,102,2548781,,508,37837306,71825743
1700524800,2023-11-21,4799008,26680561,102,2549801,,510,37837287,71867269
1700611200,2023-11-22,4834539,26755182,102,2552372,,510,37837293,71979998
1700697600,2023-11-23,4829903,27450752,102,2544289,,508,37837293,72662847
1700784000,2023-11-24,4931786,26835920,102,2549603,,509,37837293,72155213
1700870400,2023-11-25,4940651,27332165,102,2546780,,510,37837293,72657501
1700956800,2023-11-26,4900592,27293919,102,2544433,,509,37837293,72576848
1701043200,2023-11-27,4896159,27345521,102,2541820,,509,37837293,72621404
1701129600,2023-11-28,4899298,27681210,102,2542738,,509,37837293,72961150
1701216000,2023-11-29,4900085,27033674,102,2543961,,509,37837293,72315624
1701302400,2023-11-30,4899936,26421541,102,2540035,,508,37837293,71699415
1701388800,2023-12-01,4895682,26384535,102,2545576,,509,37837292,71663696
1701475200,2023-12-02,4892642,23633835,102,2540277,,509,37837292,68904657
1701561600,2023-12-03,4891183,23673957,102,2515569,,509,37837292,68918612
1701648000,2023-12-04,4895818,23635139,102,2517579,,509,37837292,68886439
1701734400,2023-12-05,4772100,24002912,102,2508417,,508,37837395,69121434
1701820800,2023-12-06,5005262,23835393,102,2508520,,508,37837400,69187185
1701907200,2023-12-07,4898282,23941904,102,2518191,,509,37837407,69196395
1701993600,2023-12-08,4914324,24459257,102,2512626,,509,37837411,69724229
1702080000,2023-12-09,4907803,23695244,102,2515739,,510,37837410,68956808
1702166400,2023-12-10,4855245,23668624,102,2513060,,509,37837453,68874993
1702252800,2023-12-11,4869601,23660094,102,2516937,,509,37837453,68884696
1702339200,2023-12-12,4880810,23697781,103,2515828,,512,37837455,68932489
1702425600,2023-12-13,4832522,23844822,103,2512890,,508,37837455,69028300
1702512000,2023-12-14,4771382,23912322,102,2509158,,509,37837458,69030931
1702598400,2023-12-15,4738467,24379028,102,2509715,,510,37837465,69465287
1702684800,2023-12-16,4728162,26321271,100,2511918,,508,37833167,71395126
1702771200,2023-12-17,4679146,26355821,101,2513239,,508,37833166,71381981
1702857600,2023-12-18,4679891,26414315,102,2513707,,509,37833166,71441690
1702944000,2023-12-19,4683481,25624189,102,2513199,,509,37833169,70654649
1703030400,2023-12-20,4691005,25259500,102,2514864,,511,37833167,70299149
1703116800,2023-12-21,4705599,24708370,103,2515677,,511,37833160,69763420
1703203200,2023-12-22,4685484,24011553,102,2514771,,510,37833163,69045583
1703289600,2023-12-23,4678759,24168685,102,2515124,,510,37833215,69196395
1703376000,2023-12-24,4601390,24160093,102,2516898,,510,37833208,69112201
1703462400,2023-12-25,4593724,24103524,103,2514144,,508,37829979,69041982
1703548800,2023-12-26,4546864,24241313,102,2341262,,508,37829983,68960032
1703635200,2023-12-27,4508794,24511215,103,2342301,,509,37829983,69192905
1703721600,2023-12-28,4542434,25760755,103,2344555,,512,37829983,70478342
1703808000,2023-12-29,4511756,25362145,102,2341131,,510,37830006,70045650
1703894400,2023-12-30,4517672,25213260,103,2173549,,510,37830006,69735100
1703980800,2023-12-31,4518620,25185149,102,2168721,,510,37830006,69703108
1704067200,2024-01-01,4510111,25105585,103,2171324,,508,37830594,69618225
1704153600,2024-01-02,4475213,25104317,103,2168450,,510,37830568,69579161
1704240000,2024-01-03,4488519,25040444,102,2167945,,508,37830564,69528082
1704326400,2024-01-04,4418179,24958447,102,2167866,,508,37830567,69375669
1704412800,2024-01-05,4420481,25253364,103,2170838,,511,37830567,69675864
1704499200,2024-01-06,4417122,25216975,104,2169484,,510,37830567,69634762
1704585600,2024-01-07,4452023,25243244,102,2168192,,510,37830574,69694645
1704672000,2024-01-08,4457121,25268263,103,2162146,,508,37830574,69718715
1704758400,2024-01-09,4428423,25015281,102,2154067,,507,37830594,69428974
1704844800,2024-01-10,4363157,25035475,102,2155955,,507,37830600,69385796
1704931200,2024-01-11,4374232,25092790,102,2154473,,508,37830598,69452703
1705017600,2024-01-12,4380374,25024798,102,2161097,,509,37830598,69397478
1705104000,2024-01-13,4378539,26911821,,2153660,,506,37830598,71275124
1705190400,2024-01-14,4366984,28894998,102,2154426,,507,37830598,73247615
1705276800,2024-01-15,4371659,28988776,102,2155655,,509,37830601,73347302
1705363200,2024-01-16,4377889,28956753,103,2157477,,503,37830601,73323326
1705449600,2024-01-17,4380355,28692402,102,2156792,,504,37830603,73060758
1705536000,2024-01-18,4377856,28606064,102,2157112,,501,37830607,72972242
1705622400,2024-01-19,4349004,28610694,103,2154371,,503,37830608,72945283
1705708800,2024-01-20,4597978,28931930,103,2158215,,502,37830608,73519336
1705795200,2024-01-21,4540295,28891782,103,2158328,,504,37830607,73421619
1705881600,2024-01-22,4498724,28890288,102,2156663,,503,37830607,73376887
1705968000,2024-01-23,4520658,28949147,102,2158675,,501,37830611,73459694
1706054400,2024-01-24,19528185,28882731,103,2160872,,501,37830625,88403017
1706140800,2024-01-25,19502808,28984812,102,2155808,,502,37830625,88474657
1706227200,2024-01-26,19518764,29032627,102,2158167,,501,37830630,88540791
1706313600,2024-01-27,19507960,29476659,102,2158353,,504,37830653,88974231
1706400000,2024-01-28,19509310,29266417,102,2153999,,504,37830652,88760984
1706486400,2024-01-29,19467636,29219490,102,2153784,,505,37830654,88672171
1706572800,2024-01-30,19467550,29001406,102,2156482,,505,37830654,88456699
1706659200,2024-01-31,19448841,28515115,102,2156894,,504,37830654,87952110
1706745600,2024-02-01,19268202,28332218,102,2154563,,502,37830660,87586247
1706832000,2024-02-02,19328016,27859094,103,2155711,,504,37830664,87174092
1706918400,2024-02-03,19258073,28816503,102,2160687,,504,37830664,88066533
1707004800,2024-02-04,19244640,28814093,102,2158100,,503,37830664,88048102
1707091200,2024-02-05,19247564,28812366,102,2157583,,502,37830664,88048781
1707177600,2024-02-06,19226942,28083736,102,2157054,,500,37830664,87298998
1707264000,2024-02-07,19244957,28149039,102,2160838,,502,37830663,87386101
1707350400,2024-02-08,19228112,29135054,102,2165155,,504,37830662,88359589
1707436800,2024-02-09,19226643,28611883,103,2158703,,500,37830662,87828494
1707523200,2024-02-10,19135939,28643643,102,2158656,,501,37830664,87769505
1707609600,2024-02-11,19146941,28669162,102,2158650,,502,37830664,87806021
1707696000,2024-02-12,19150884,28579929,103,2160808,,503,37830664,87722891
1707782400,2024-02-13,19131679,28542966,103,2158650,,501,37830664,87664563
1707868800,2024-02-14,19099571,28511125,102,2156953,,503,37830664,87598918
1707955200,2024-02-15,19165961,28738126,103,2165135,,506,37830664,87900495
1708041600,2024-02-16,19085020,33829494,103,2154607,,500,37830667,92900391
1708128000,2024-02-17,19051403,33698275,103,2157906,,498,37830728,92738913
1708214400,2024-02-18,19051043,33783483,103,2156177,,497,37830735,92822038
1708300800,2024-02-19,19026396,33746277,103,2155631,,500,37830735,92759642
1708387200,2024-02-20,19020976,33605884,102,2156521,,498,37830735,92614716
1708473600,2024-02-21,19024287,33410445,102,2157263,,497,37830735,92423329
1708560000,2024-02-22,19009257,33342182,102,2153810,,496,37830849,92336696
1708646400,2024-02-23,19016717,33088637,103,2157171,,497,37830849,92093974
1708732800,2024-02-24,19023185,38368979,103,2156693,,498,37830849,97380307
1708819200,2024-02-25,19011802,37811509,102,2152278,,496,37830849,96807036
1708905600,2024-02-26,18966698,37748822,103,2157009,,497,37830852,96703981
1708992000,2024-02-27,18957369,38916660,102,2156214,,498,37830852,97861695
1709078400,2024-02-28,18966682,39389211,103,2156818,,494,37830852,98344160
1709164800,2024-02-29,18933913,38231315,102,2154233,,492,37830852,97150907
1709251200,2024-03-01,18949550,37673536,103,2159523,,511,37830852,96614075
1709337600,2024-03-02,33959423,38443797,103,2159523,,510,37830852,112394208
1709424000,2024-03-03,33908881,38320923,102,2154912,,510,37830852,112216180
1709510400,2024-03-04,33916863,38433477,103,2161653,,511,37830852,112343459
1709596800,2024-03-05,33946495,40078957,102,2153165,,509,37830852,114010080
1709683200,2024-03-06,33916563,39334905,102,2143509,,512,37830852,113226443
1709769600,2024-03-07,33901620,39370086,102,2141383,,510,37830872,113244573
1709856000,2024-03-08,34069076,39584334,103,2149660,,510,37830865,113634548
1709942400,2024-03-09,34073096,74878048,103,2147515,,511,37830865,148930138
1710028800,2024-03-10,33992779,75306312,103,2147515,,511,37831397,149278617
1710115200,2024-03-11,33831920,75215241,103,2144743,,510,37831397,149023914
1710201600,2024-03-12,33825599,75180180,104,2143786,,511,37831688,148981868
1710288000,2024-03-13,33935163,75364871,104,2144210,,510,37831688,149276546
1710374400,2024-03-14,34040814,76606565,107,2144924,,511,37831688,150624609
1710460800,2024-03-15,34272212,76959486,105,2151359,,514,37831688,151215364
1710547200,2024-03-16,34982200,76368953,106,2144302,,511,37831703,151327775
1710633600,2024-03-17,35352502,75784855,103,2142084,,509,37831708,151111761
1710720000,2024-03-18,35305169,75703184,102,2142771,,510,37831708,150983444
1710806400,2024-03-19,35329254,75678623,102,2143009,,511,37831712,150983211
1710892800,2024-03-20,35468361,75869692,102,2143897,,511,37831716,151314279
1710979200,2024-03-21,35322720,75416853,102,2007073,,514,37831716,150578978
1711065600,2024-03-22,35731110,75638660,103,2010512,,511,37831716,151212612
1711152000,2024-03-23,35658326,75595924,102,2009507,,513,37831716,151096088
1711238400,2024-03-24,35709649,75628663,103,2032486,,515,37831716,151203132
1711324800,2024-03-25,35417786,75549763,102,2031165,,523,37831716,150831055
1711411200,2024-03-26,85404414,76757968,102,2031552,,521,37831716,202026273
1711497600,2024-03-27,85514635,75947655,103,2039584,,521,37831716,201334214
1711584000,2024-03-28,85631392,81804081,103,2043784,,510,37831716,207311586
1711670400,2024-03-29,86099558,81748776,103,2035819,,510,37831716,207716482
1711756800,2024-03-30,86081936,81653062,103,2037202,,510,37831712,207604525
1711843200,2024-03-31,86137302,81844636,103,2038190,,510,37831712,207852453
1711929600,2024-04-01,86060633,80653686,103,2036654,,509,37831712,206583297
1712016000,2024-04-02,86006967,80493957,102,2037853,,509,37831712,206371100
1712102400,2024-04-03,85950928,80785142,102,2035084,,508,37831712,206603476
1712188800,2024-04-04,86134129,80958154,103,2035508,,510,37831712,206960116
1712275200,2024-04-05,86048657,80724339,103,2039753,,510,37831712,206645074
1712361600,2024-04-06,86120148,80849570,103,2038550,5619019,511,37831712,212459613
1712448000,2024-04-07,85959564,80708619,103,2037385,5603231,509,37831712,212141123
1712534400,2024-04-08,85907872,80600120,102,2039363,5611340,509,37831712,211991018
1712620800,2024-04-09,85880815,80767550,103,2035100,5609654,508,37831712,212125442
1712707200,2024-04-10,85908713,80219581,103,2039753,5620339,510,37831712,211620711
1712793600,2024-04-11,85912014,80219861,102,2039741,5616262,509,37831712,211620201
1712880000,2024-04-12,85938176,83705516,102,2039190,5598899,510,37831707,215114100
1712966400,2024-04-13,85932153,83556980,102,2037943,5603224,509,37831707,214962618
1713052800,2024-04-14,85868174,83377629,103,2039615,5608934,508,37831707,214726670
1713139200,2024-04-15,85895025,83688060,102,2039055,5480173,509,37831707,214934631
1713225600,2024-04-16,136039631,84370271,103,2035251,5460616,508,37831707,265738087
1713312000,2024-04-17,136011897,87294288,102,2038323,5478865,509,37831707,268655691
1713398400,2024-04-18,137745572,90599110,103,2032394,5467794,509,37831707,273677189
1713484800,2024-04-19,137900541,106033827,102,2035056,5478256,510,37831707,289279999
1713571200,2024-04-20,137765333,105940537,103,2035056,5471145,510,37831707,289044391
1713657600,2024-04-21,137770333,112793278,102,2033005,5470026,510,37831707,295898961
1713744000,2024-04-22,137697250,126200474,103,2098982,5475388,509,37831707,309304413
1713830400,2024-04-23,135812398,122183331,103,2032326,5488614,511,37835594,303352877
1713916800,2024-04-24,136126663,140771926,103,2032719,5478388,511,37835594,322245904
1714003200,2024-04-25,136168199,140792200,103,2033025,4854391,510,37835594,321684022
1714089600,2024-04-26,136146273,140932992,103,2031085,4826704,509,37835594,321773260
1714176000,2024-04-27,136019350,140553557,102,2030465,4600666,508,37835594,321040242
1714262400,2024-04-28,136126613,149669109,102,2030850,4618507,509,37835594,330281284
1714348800,2024-04-29,136212031,159660986,102,2030683,4626512,509,37835594,340366417
1714435200,2024-04-30,136205852,164479846,102,2031814,4613626,508,37835594,345167342
1714521600,2024-05-01,136281373,167426156,102,2030721,4623215,510,37835594,348197671
1714608000,2024-05-02,136128010,167099029,102,2032072,4607680,507,37835594,347702994
1714694400,2024-05-03,136217559,172167906,102,2029167,4620857,509,37835595,352871695
1714780800,2024-05-04,136381818,173136248,103,2031712,4624101,510,37835595,354010087
1714867200,2024-05-05,136446687,181137816,102,2029955,4617390,509,37835595,362068054
1714953600,2024-05-06,136433218,181386476,102,2032848,4618959,509,37835595,362307707
1715040000,2024-05-07,186689576,182037074,102,2031306,4642030,511,37835595,413236194
1715126400,2024-05-08,186582189,181332258,102,2021818,4594523,509,37835595,412366994
1715212800,2024-05-09,186512512,181450574,103,2032314,4620297,509,37835340,412451649
1715299200,2024-05-10,186639296,191456583,102,2034859,4619908,510,37835340,422586598
1715385600,2024-05-11,186519048,191405662,102,2029972,4615460,509,37835340,422406093
1715472000,2024-05-12,186656812,202328816,102,2031763,4619788,509,37835340,433473130
1715558400,2024-05-13,186631950,207458747,102,2032645,4562329,509,37835348,438521630
1715644800,2024-05-14,186675229,207341810,102,2031477,4628146,510,37835348,438512622
1715731200,2024-05-15,186637443,207028978,103,2031934,4634085,509,37835348,438168400
1715817600,2024-05-16,186668042,206775746,102,2031800,4631977,510,37835396,437943573
1715904000,2024-05-17,186852059,216839182,102,2032847,4638328,510,37835396,448198424
1715990400,2024-05-18,186916537,215922204,103,2032664,4635283,510,37835396,447342697
1716076800,2024-05-19,186923917,221066227,103,2032847,4633017,510,37835396,452492017
1716163200,2024-05-20,186930155,221048855,102,2031727,4632502,510,37835396,452479247
1716249600,2024-05-21,186947541,213185868,103,2032632,4631796,511,37835402,444633853
1716336000,2024-05-22,186919620,218147274,103,2032826,4632896,510,37835400,449568629
1716422400,2024-05-23,186943883,217862529,102,2034857,4637014,510,37835401,449314296
1716508800,2024-05-24,187018740,223041403,102,2034878,4634656,510,37835401,454565690
1716595200,2024-05-25,186990129,228040714,103,2032379,4633467,509,37835401,459532702
1716681600,2024-05-26,187048441,227922587,102,2030434,4631049,509,37835401,459468523
1716768000,2024-05-27,187000389,231827140,103,2032176,4631587,509,37835401,463327305
1716854400,2024-05-28,186853154,231733525,103,2031831,4632915,509,37835401,463087438
1716940800,2024-05-29,186764208,239558808,102,2032787,4632042,509,37835401,470823857
1717027200,2024-05-30,186911820,239634818,102,2032080,4628622,509,37835401,471043352
1717113600,2024-05-31,187024107,239542987,103,2032744,4630919,509,37835401,471066770
1717200000,2024-06-01,187038403,239280876,102,2032894,4631856,509,37835401,470820041
1717286400,2024-06-02,187130607,239673310,102,2032709,4630854,509,37835407,471303498
1717372800,2024-06-03,187228509,239663456,102,2031507,4631754,509,37835407,471391244
1717459200,2024-06-04,186765705,244633492,102,2032892,4631675,509,37835407,475899782
1717545600,2024-06-05,186744527,244982462,102,2031804,4629493,510,37835407,476224305
1717632000,2024-06-06,186749220,250284726,102,2031812,4638769,510,37835407,481540546
1717718400,2024-06-07,186740274,252296846,102,2032174,4633811,510,37835407,483539124
1717804800,2024-06-08,186718813,251612389,102,2031341,4633370,510,37835407,482831932
1717891200,2024-06-09,186711185,256576688,102,2031532,4646269,509,37835407,487801692
1717977600,2024-06-10,186869680,261579046,102,2032295,4648146,509,37835407,492965185
1718064000,2024-06-11,186819088,264086714,102,2034748,4645561,509,37835407,495422129
1718150400,2024-06-12,186736825,269071416,102,2034780,4649147,509,37835413,500328192
1718236800,2024-06-13,186560285,268901125,100,2032756,4646246,508,37835410,499976430
1718323200,2024-06-14,186495497,268774531,102,2030358,4557312,508,37835419,499693727
1718409600,2024-06-15,186593176,269264403,102,2030832,4402279,509,37835425,500126726
1718496000,2024-06-16,186540595,274262514,101,2030908,4399126,508,37835425,505069177
1718582400,2024-06-17,186649053,279208613,101,2030755,4395582,508,37835425,510120037
1718668800,2024-06-18,186614212,288067724,103,2031287,4314488,508,37835433,518863755
1718755200,2024-06-19,186550831,292835565,100,2029818,4309372,507,37835445,523561638
1718841600,2024-06-20,186532635,292915423,97,2028775,4311625,508,37835445,523624508
1718928000,2024-06-21,186568061,292922754,96,2031618,4314830,509,37835445,523673313
1719014400,2024-06-22,186635731,297968067,99,2031533,4314216,509,37835445,528785600
1719100800,2024-06-23,186530852,302908612,96,2030586,4311448,508,37835445,533617547
1719187200,2024-06-24,186468130,307742309,102,2029989,4311076,508,37835448,538387562
1719273600,2024-06-25,186689405,314966532,102,2032312,4314661,509,37835450,545838971
1719360000,2024-06-26,186641356,322394788,102,2032312,4312862,509,37835460,553217389
1719446400,2024-06-27,186602892,326653029,102,2077818,4312347,508,37835462,557482158
1719532800,2024-06-28,186509645,330687257,102,2075277,4311297,508,37835465,561419551
1719619200,2024-06-29,186615546,329451114,102,2074347,4306539,508,37835467,560283623
1719705600,2024-06-30,186729448,329897222,102,2075906,4321569,509,37835467,560860223
1719792000,2024-07-01,186828645,329519357,102,2078969,4308497,509,37835467,560571546
1719878400,2024-07-02,186786760,334928086,102,2078254,4373275,509,37835467,566002453
1719964800,2024-07-03,186884068,339953069,102,2082056,4371057,509,37835467,571126328
1720051200,2024-07-04,186775272,344707010,101,2077881,4362046,508,37835473,575758291
1720137600,2024-07-05,187191002,345463360,101,2078968,4590143,510,37835482,577159566
1720224000,2024-07-06,237006605,351138533,103,2078337,4589807,510,37835482,632649377
1720310400,2024-07-07,236906815,349947725,100,2076365,4685834,509,37835482,631452830
1720396800,2024-07-08,236938749,350210200,103,2075935,4690378,509,37835483,631751357
1720483200,2024-07-09,236831441,351338036,101,2060407,4681526,509,37835483,632747503
1720569600,2024-07-10,237019401,348264222,102,2079228,4693031,509,37835483,629891976
1720656000,2024-07-11,237035102,352378244,102,2079136,4570888,509,37835477,633899458
1720742400,2024-07-12,237065518,362131976,103,2079649,4570618,509,37835472,643683845
1720915200,2024-07-14,237047116,361833611,102,2078607,4566387,509,37835472,643361804
1721001600,2024-07-15,237274146,361842342,105,2079285,4572731,509,37835466,643604584
1721088000,2024-07-16,237264970,361860906,102,2079987,4640629,510,37835463,643682567
1721174400,2024-07-17,237020573,371910928,100,2079071,4628480,509,37835456,653475117
1721260800,2024-07-18,236981345,371891275,96,2078250,6124662,509,37835453,654911590
1721347200,2024-07-19,237021762,383327877,101,2077977,6129366,510,37835453,666393046
1721433600,2024-07-20,237731701,382765895,102,2082067,6343789,511,37835434,666759499
1721520000,2024-07-21,237000590,383716744,103,2079169,6337034,510,37835433,666969583
