Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-06-14,64785432.47852128,0.7210388887881166,676297432.8595667,16603309.90047405,54236664.0,4.797957299345955,676102002.1151172,2.455030744427168,5.08
2023-06-15,64377248.32391722,0.7266884741739046,677619498.8836838,53835990.04579178,54274171.0,5.021817067080423,675609188.0421247,7.944870260445819,5.07
2023-06-16,64420428.48645119,0.7195826933482724,671805507.811328,30236328.405801903,54221236.0,5.156158209061407,671282809.8822861,4.500756253742053,5.08
2023-06-17,64854654.24960979,0.7170703436541841,669111914.5318533,15867285.205420213,54333959.0,5.198591186301869,671037215.6283675,2.371394808672899,5.08
2023-06-18,65378352.09617303,0.7299176317744954,681731963.5209962,16363931.231997674,54354614.0,5.246404033751381,671493561.1572901,2.4003467796172493,5.08
2023-06-19,65004692.48016656,0.7178525624643876,669792276.0691136,12418499.829187952,54356916.0,5.259487555437679,671645665.148031,1.8540822689192267,5.08
2023-06-20,65439240.35624245,0.7251238532685833,678437273.2587795,12951902.388247278,54386624.0,5.25562575147658,676119041.4605845,1.9090788343680776,5.07
2023-06-21,66692195.56911746,0.7395375952394346,689199251.7415819,15968708.574241636,54524214.0,5.224892896489433,676240026.9833055,2.316994473497944,5.07
2023-06-22,69299931.06536463,0.7760086260089737,724771405.670109,19972808.59742095,54377608.0,5.215900364753913,675689095.9747322,2.7557390428440667,5.07
2023-06-23,69330244.51404728,0.7639153322986506,714618087.2972946,19141549.00922171,54274342.0,5.248575469197884,675397902.916443,2.6785704629469396,5.07
2023-06-24,70224093.44030647,0.7955086914864431,743410916.9663409,17700995.060516227,54304365.0,5.273991672721802,676163266.1110356,2.3810512674133446,5.07
2023-06-25,71877459.42675722,0.8237850766821682,769186477.5134763,17225983.591270342,54406230.0,5.27726605300492,676196642.6297916,2.2395068159487423,5.07
2023-06-26,71347951.96667486,0.8212540806841558,767598892.9274398,16260486.233425315,54179639.0,5.296903540296503,679423104.3727208,2.118357176286652,5.07
2023-06-27,70482336.70833868,0.7978443457213451,744368366.6662723,15674471.185359512,54390492.0,5.302032534431554,679551873.832345,2.1057411743004595,5.07
2023-06-28,71036286.48434797,0.8065195429804172,753141111.9680278,13975747.472293718,54481482.0,5.284755485698699,679787123.5532057,1.8556612101248582,5.07
2023-06-29,68916278.46236584,0.7606633371181938,711789925.5547066,14446387.908684855,54336483.0,5.268770798551578,679454100.0710372,2.029585891852376,5.07
2023-06-30,70059846.92262135,0.7690663148408773,719816411.5330495,12502659.614114605,54372933.0,5.267326817502921,679793824.1082708,1.7369233896024558,5.08
2023-07-01,72134076.85883345,0.8057209352738207,753748267.8372558,19762346.21619715,54368003.0,5.2555141941031085,679872949.7421094,2.621876169997926,5.08
2023-07-02,72372858.74722914,0.8268536811628997,771933252.5927833,17866395.427780375,54367492.0,5.258127039978032,679985103.7638458,2.3145000384127,5.08
