Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-11-11,140001212.04517233,0.6145587035245919,594845657.0182475,211212114.96428663,,,8209524832.730947,35.507044974156635,5.33
2023-11-12,147174084.13570917,0.594238380344738,573849549.9689369,162093418.73614952,,,8210419757.973932,28.246675238296138,5.33
2023-11-13,151233121.873673,0.619396052471031,598160146.019676,136416494.97038397,,,8214998656.253499,22.806015392054665,5.33
2023-11-14,156663689.33111477,0.6059428573017198,587985146.4283727,228994528.5494376,,,8208831866.309586,38.945631524951,5.33
2023-11-15,153634978.41696635,0.5683165647044237,549491553.4084656,161072193.63496268,,,8218097924.380611,29.31295169795437,5.33
2023-11-16,156764817.91989437,0.6196243585266072,597572668.3114957,142277143.2913218,,,8216388874.5593,23.80917850432163,5.33
2023-11-17,153659968.3973608,0.5659634988479179,546437362.0584713,164740979.62333173,,,8214832447.047858,30.148191002668607,5.33
2023-11-18,149583723.79269525,0.5504691761968415,531717757.2882429,133212381.87211505,,,8224630811.278573,25.053212920986002,5.33
2023-11-19,154237801.66476694,0.5456976636115501,526913936.6993957,88004617.9768992,,,8216377655.410511,16.70189604931741,5.33
2023-11-20,154453257.4956743,0.5647902603655854,545605543.5856338,61002015.38530597,,,8208079605.163599,11.180607694051334,5.33
2023-11-21,159056892.44013178,0.555290200061101,536130989.5363058,76715397.1079905,,,8249325473.2468605,14.309077185473063,5.33
2023-11-22,158698659.64511964,0.5071756835792922,490167075.3091903,116513812.35021466,,,8247761543.517928,23.770224117301115,5.33
2023-11-23,164377305.75641334,0.5565727088282927,537739088.7034568,74324981.91470104,,,8217351399.122042,13.821755471395262,5.33
2023-11-24,162182067.9488191,0.5874802585088997,566920376.1976264,124958700.42026542,,,8221350309.532813,22.041666813666488,5.33
2023-11-25,160452695.08711258,0.6276981952232921,606066269.7423941,130075282.94772196,,,8222297280.056093,21.462221120309156,5.33
2023-11-26,169568800.8479859,0.6556191273534318,632108308.0064962,148945464.25614864,,,8222175716.941662,23.563282173253437,5.33
2023-11-27,169107744.01497844,0.6357355243382639,613546077.8479207,96960476.04670262,,,8181448607.790603,15.803291643033884,5.33
2023-11-28,171224304.6800413,0.5930866080090937,572560841.8078289,90883340.55638996,,,8216549339.775892,15.873132411471047,5.33
2023-11-29,175015190.65530872,0.6175351434278188,596632114.759775,96749175.7709705,,,8224713342.493269,16.215884693019767,5.33
2023-11-30,176030591.24499577,0.6001496420458049,579734037.6060225,77094604.46377303,,,8211777033.080742,13.298271183477626,5.33
2023-12-01,180318342.29531705,0.5965311362153846,576697228.7513635,123117745.51505724,,,8208571251.483004,21.348766627789374,5.33
2023-12-02,182951863.44646376,0.6131850026099036,632834775.3342552,75422761.61934802,,,8205371429.855237,11.91823909795581,5.33
2023-12-03,181811845.21036577,0.6256435788641119,646422338.0023044,64140293.63383985,,,8207759342.474622,9.922351048705744,5.33
2023-12-04,192698985.5814637,0.6169485620195517,636509790.8519579,66425090.489932805,,,8208979803.807799,10.435831694124282,5.33
2023-12-05,193153678.86444265,0.6303448790485854,651749469.6822926,235783171.31864783,,,8210551971.743165,36.17696404625917,5.33
2023-12-06,204725527.52189705,0.6434557971690754,665301495.6052632,173834795.49607798,,,8069821748.846991,26.128724592439166,5.33
2023-12-07,209017518.17734107,0.6213230218376625,642625748.6842821,116058785.24443528,,,8207201720.720989,18.060089481639217,5.33
2023-12-08,202604184.72468185,0.67041743861267,692956412.6074886,143926547.8148118,,,8203763574.752655,20.769927977610926,5.33
2023-12-09,223520303.19101223,0.7070589952250728,730684103.0822824,134104937.00984588,,,8181795385.042067,18.353339896700106,5.33
2023-12-10,223099534.7602657,0.6776664081333098,699681760.7522075,116279661.0060552,,,8184362720.015419,16.618935568800065,5.33
2023-12-11,225197651.7009248,0.691719456390338,714682377.678545,58663767.31264261,,,8186251166.947646,8.208369080429295,5.33
2023-12-12,190164423.6386772,0.627954197612352,648527536.85013,153977147.23077962,,,8186857734.467373,23.74257660339913,5.33
2023-12-13,178674945.56546378,0.6573796793988972,678864064.6097505,128487752.01303431,,,8183077786.374566,18.926874865131705,5.33
2023-12-14,186239540.24232465,0.6538465420780918,675840529.6513036,102413422.12750596,,,8170957866.737705,15.153489267704265,5.33
2023-12-15,192151877.98576012,0.6549798068014051,676400857.6660798,91096355.341602,,,8143812163.8792515,13.467806007214397,5.33
2023-12-16,189849693.18447217,0.6177220616498346,638594638.4533852,83006838.12730904,,,8181515235.094838,12.998361265347233,5.33
2023-12-17,193202362.09073237,0.6298836486887601,651284448.6499735,89839250.12070325,,,8182388277.652515,13.79416479342139,5.33
2023-12-18,196462329.04302543,0.611378664930761,631412967.7648544,59044322.78755692,,,8181090177.315092,9.351141931178345,5.33
2023-12-19,210015243.2968631,0.6089535532826952,629050502.570961,80191779.72880389,,,8181358699.576116,12.74806703135218,5.33
2023-12-20,218281109.9770507,0.6786394488439558,702257479.7926576,299948964.08513546,,,8183900762.216593,42.712106701048704,5.33
2023-12-21,230013895.1015126,0.6856735214541039,708280701.5013413,330944711.79414725,,,8186100316.797464,46.725078220067886,5.33
2023-12-22,235773515.420319,0.6873805019140647,710438851.9217864,163579431.5794902,,,8185153229.412951,23.025124701020573,5.33
2023-12-23,238661887.4852512,0.6967250984713491,720389653.1422144,154588162.09233007,,,8184905223.279433,21.458964800236007,5.33
2023-12-24,242579602.3488544,0.7497066649002415,774852781.0069133,263899392.76930928,,,8186173552.203279,34.05800420905436,5.33
2023-12-25,237808125.13100612,0.716563812683772,740939977.8475971,165064427.99903947,,,8187790941.725356,22.277705743256753,5.33
2023-12-26,248952042.9780855,0.8149005524592406,842083371.1638846,126677682.55739067,,,8188927212.314784,15.043365882205137,5.33
2023-12-27,223014660.0643117,0.8873017630543008,916678174.0824728,417498232.7855869,,,8190580758.775915,45.54469001113415,5.33
2023-12-28,217414846.31745616,0.8311030569975502,857816244.2045486,242307187.48133588,,,8191726391.732503,28.246980529731854,5.33
2023-12-29,219898571.4505826,0.7982179171122273,827299861.0596066,202185128.51662177,,,8193232970.267202,24.439159007915563,5.33
2023-12-30,223285806.46555284,0.8043423115016276,829378971.636483,185055334.49020123,,,8193394295.732082,22.31251825990484,5.33
2023-12-31,227525757.92531008,0.8106643384642863,838907178.7176799,117008748.52843916,,4.581307856541579,8191327439.078068,13.94775864324991,5.33
2024-01-01,226590103.8116689,0.7770881976570376,803684630.8951927,119086128.96558158,,4.579618440229469,8194349210.951431,14.81751975683997,5.33
2024-01-02,234653555.78864777,0.8431751914565428,925877990.9375386,129127961.41883372,,4.578988859055901,8195475880.648966,13.946541842741016,5.33
2024-01-03,249677255.1850733,0.9048458086378502,997263700.8172288,249345707.47492737,,4.57745429041635,8198213212.707415,25.002986398742454,5.33
2024-01-04,241774737.5023456,0.8424850528974303,927695386.8396198,281415318.9806348,,4.574978712787366,8202628862.198629,30.334883947125412,5.33
2024-01-05,242712400.74951288,0.8549785445067141,940805926.0600848,208668255.3384649,,4.57248216619092,8207138133.775293,22.17973437011899,5.33
2024-01-06,279405910.48391855,0.8937038438485799,982800082.182922,246977905.589312,,4.573082736663647,8208662354.430891,25.130024922336506,5.33
2024-01-07,279052567.2346078,0.8322231658182947,915555648.3509448,264618583.18911663,,4.573472899944326,8207964855.588261,28.90251222476045,5.33
2024-01-08,274430927.1586221,0.7989934039206413,878477114.3596135,142027162.67650092,,4.572639944891223,8209457240.5791445,16.167428878330533,5.33
2024-01-09,286232106.77493274,0.8622677335927226,951180509.7934964,231074645.697598,,4.571496018633716,8211517046.673411,24.293458845972875,5.33
2024-01-10,289510223.13287246,0.79796432269631,878037753.904705,171981283.6907207,,4.566265988989986,8220927706.443434,19.587003283845824,5.33
2024-01-11,296772050.5903437,0.8410402110018814,927760262.552719,205915476.21602792,,4.564417920694237,8224250745.229922,22.194901476967168,5.33
2024-01-12,332576150.4520304,1.0874802387441889,1198910488.2582693,661773018.4993193,,4.5638382664020805,8225295309.46861,55.19786714525431,5.33
2024-01-13,359405732.3221744,1.172495265999783,1289352080.3352551,737848166.2748682,,4.564496176787274,8224117969.240416,57.22627492740495,5.33
2024-01-14,394892717.1247037,1.2930700485155642,1422645884.757689,636748280.5733294,,4.563831137237105,8225319095.790234,44.7580306101109,5.33
2024-01-15,418644032.7142682,1.2610946008095458,1391387456.8656003,378691980.4000753,,4.563640285340069,8226636564.791285,27.216860302389133,5.33
2024-01-16,414422339.3903056,1.3762227058000902,1516495539.908069,544909622.8543391,,4.554526529524386,8243098332.298807,35.932161256957734,5.33
2024-01-17,409639667.6546852,1.2769436905507656,1406598534.293145,312141579.2636199,,4.555432083931494,8241459722.8572645,22.19123450320384,5.33
2024-01-18,425759730.7665594,1.2879206293952294,1418351959.846527,325897056.6844926,,4.559108619796323,8234813681.980313,22.97716405452398,5.33
2024-01-19,408350707.9552792,1.1560251455839792,1273971442.6316593,359069103.6213431,,4.559108619796323,8234813681.980313,28.185019821135814,5.33
