Date,TVL,price,market_cap,total_volume,StablesMCap,StakingRewards,StakedAmount,Liquidity,InterestRate
2023-03-03,715654719.4598202,21.97401655702821,8328272221.796302,331963626.27965164,1686627250.0,6.125480007824219,386996126.0001463,3.985984336713376,4.57
2023-03-04,707924622.6371148,21.406769225209032,8106249844.5340605,498070582.62262857,1697215954.0,6.130084439610158,388084078.9168368,6.144278700692542,4.57
2023-03-05,703481110.1822324,20.9555346664232,7946564768.282082,254558509.36512625,1698523348.0,6.149572077037621,388084074.32368255,3.203378022931004,4.57
2023-03-06,699247866.3680186,21.002570684743905,8013062334.5354595,269435912.69715065,1692667322.0,6.25062225152951,382986761.9069024,3.3624587136419755,4.57
2023-03-07,694477730.8777618,20.630964332653576,7891217439.147805,325982714.8101539,1687335502.0,6.274712894711197,382986761.21747255,4.130955930741122,4.57
2023-03-08,688296004.6858376,20.272742155068944,7742957402.802464,397969144.7396385,1817260034.0,6.291293913743412,382986761.21747255,5.1397563493710905,4.57
2023-03-09,680870142.8652117,18.427916426509864,7066726944.332695,654065004.8333755,1668129122.0,6.277256040382004,385098590.73505867,9.255557912251247,4.57
2023-03-10,658364799.131762,17.333062116446644,6615095595.211864,817533089.0492163,1659559116.0,6.297344307566523,385098590.71679556,12.358598258821274,4.57
2023-03-11,669030689.3310473,18.212698187615544,7004462520.100822,988470037.0370774,1638940059.0,6.32288007133276,385098590.71679556,14.112004085973028,4.57
2023-03-12,656457388.5558751,18.068481612784197,6928931920.550202,671121164.8535483,1574414429.0,6.332340380534593,385098590.71679556,9.68578090460235,4.57
2023-03-13,699001454.891929,20.33815687662464,7755318676.394037,766795515.8276222,1604922768.0,6.332340380534593,385098590.71679556,9.88735018925304,4.58
2023-03-14,658377984.4342775,20.37708065182474,7821977632.749297,1115385621.1475737,1621082189.0,6.401261604881777,384680363.4482692,14.2596370574833,4.58
2023-03-15,664953763.1568156,20.979934755407683,8029661085.939712,1216812986.3855429,1571643619.0,6.4232260919098865,384680363.4482692,15.153976903411722,4.58
2023-03-16,645973748.6927989,19.336400031117087,7414057337.321378,891834503.6819715,1543731464.0,6.7081650501493435,379276351.3267098,12.02896690847797,4.58
2023-03-17,700199372.4305356,19.83281185840033,7607669118.344841,505612446.9622918,1509934648.0,6.433676544494952,386049074.1839975,6.646088822962573,4.58
2023-03-18,744168448.4825963,21.64462764006549,8298944866.274058,746567229.3004439,1519679786.0,6.471714854358251,385636967.7255439,8.995929498633084,4.58
2023-03-19,745218548.9241217,21.3174625685989,8167246753.172318,984171481.07422,1523231062.0,6.50271695128741,385152940.92129576,12.050223420664356,4.58
2023-03-20,740058277.6838766,22.022111232219224,8495353255.962753,671444269.1507742,1521747716.0,6.525084332509985,385152940.8071518,7.903665085139316,4.58
2023-03-21,788558850.8552954,22.322024083945998,8570996250.733115,1214980639.4615438,1505842051.0,6.536615255666889,385856616.01061684,14.175489102070499,4.58
2023-03-22,791809972.7864195,22.74020634944038,8718952337.679441,725964027.5931699,1513454596.0,6.5697427286092696,385387799.35258913,8.326275904226195,4.58
2023-03-23,770972780.4817592,21.578068068860432,8277163932.31642,914736382.9514166,1523890621.0,6.5877765501796945,385458313.3454767,11.05132615991842,4.83
2023-03-24,898760719.1199378,22.306155317676,8543484776.055639,538469214.2199258,1509617145.0,6.599981451327136,385932590.3410391,6.302688286272414,4.83
2023-03-25,880469916.176705,20.77377095038958,7977960408.113832,635693408.6530313,1544355642.0,6.626988809563747,385162795.9909466,7.968119370541266,4.83
2023-03-26,875498817.2507527,20.593698856407208,7901578024.349372,387073479.37430376,1545179545.0,6.651615696713095,384688923.46461046,4.898685783795396,4.83
2023-03-27,870303508.1815163,20.982289382374265,8079229951.395789,326327791.34329385,1535938299.0,6.710267717068871,384688923.4394988,4.039095226976633,4.83
2023-03-28,876899236.827787,19.9575402149083,7655291926.183579,406232834.8456671,1529501129.0,6.595792745201622,386984178.83432573,5.306562293937076,4.83
2023-03-29,867560094.8748494,20.49934051770488,7878765558.475471,400868517.6234316,1528044007.0,6.5961194065512085,387067333.8084087,5.087960983839696,4.83
